taxonomy,primary,displayName,level,isBasic,basicCategory
health_care > outpatient_care_facility > pediatric_clinic > general_pediatrics,general_pediatrics,General Pediatrics,3,false,pediatric_clinic
health_care > outpatient_care_facility > pediatric_clinic > pediatric_anesthesiology,pediatric_anesthesiology,Pediatric Anesthesiology,3,false,pediatric_clinic
health_care > outpatient_care_facility > pediatric_clinic > pediatric_cardiology,pediatric_cardiology,Pediatric Cardiology,3,false,pediatric_clinic
health_care > outpatient_care_facility > pediatric_clinic > pediatric_endocrinology,pediatric_endocrinology,Pediatric Endocrinology,3,false,pediatric_clinic
health_care > outpatient_care_facility > pediatric_clinic > pediatric_gastroenterology,pediatric_gastroenterology,Pediatric Gastroenterology,3,false,pediatric_clinic
health_care > outpatient_care_facility > pediatric_clinic > pediatric_infectious_disease,pediatric_infectious_disease,Pediatric Infectious Disease,3,false,pediatric_clinic
health_care > outpatient_care_facility > pediatric_clinic > pediatric_nephrology,pediatric_nephrology,Pediatric Nephrology,3,false,pediatric_clinic
health_care > outpatient_care_facility > pediatric_clinic > pediatric_neurology,pediatric_neurology,Pediatric Neurology,3,false,pediatric_clinic
health_care > outpatient_care_facility > pediatric_clinic > pediatric_oncology,pediatric_oncology,Pediatric Oncology,3,false,pediatric_clinic
health_care > outpatient_care_facility > pediatric_clinic > pediatric_pulmonology,pediatric_pulmonology,Pediatric Pulmonology,3,false,pediatric_clinic
health_care > outpatient_care_facility > pediatric_clinic > pediatric_radiology,pediatric_radiology,Pediatric Radiology,3,false,pediatric_clinic
health_care > outpatient_care_facility > physical_medicine_and_rehabilitation,physical_medicine_and_rehabilitation,Physical Medicine and Rehabilitation,2,true,physical_medicine_and_rehabilitation
health_care > outpatient_care_facility > physical_medicine_and_rehabilitation > animal_assisted_therapy,animal_assisted_therapy,Animal Assisted Therapy,3,false,physical_medicine_and_rehabilitation
health_care > outpatient_care_facility > physical_medicine_and_rehabilitation > occupational_therapy,occupational_therapy,Occupational Therapy,3,false,physical_medicine_and_rehabilitation
health_care > outpatient_care_facility > physical_medicine_and_rehabilitation > orthotics,orthotics,Orthotics,3,false,physical_medicine_and_rehabilitation
health_care > outpatient_care_facility > physical_medicine_and_rehabilitation > physical_therapy,physical_therapy,Physical Therapy,3,false,physical_medicine_and_rehabilitation
health_care > outpatient_care_facility > physical_medicine_and_rehabilitation > prosthetics,prosthetics,Prosthetics,3,false,physical_medicine_and_rehabilitation
health_care > outpatient_care_facility > physical_medicine_and_rehabilitation > psychomotor_therapy,psychomotor_therapy,Psychomotor Therapy,3,false,physical_medicine_and_rehabilitation
health_care > outpatient_care_facility > physical_medicine_and_rehabilitation > rehabilitation_center,rehabilitation_center,Rehabilitation Center,3,false,physical_medicine_and_rehabilitation
health_care > outpatient_care_facility > physical_medicine_and_rehabilitation > rehabilitation_center > addiction_rehabilitation_center,addiction_rehabilitation_center,Addiction Rehabilitation Center,4,false,physical_medicine_and_rehabilitation
health_care > outpatient_care_facility > physical_medicine_and_rehabilitation > speech_therapy,speech_therapy,Speech Therapy,3,false,physical_medicine_and_rehabilitation
health_care > outpatient_care_facility > primary_care_or_general_clinic,primary_care_or_general_clinic,Primary Care or General Clinic,2,true,primary_care_or_general_clinic
health_care > outpatient_care_facility > primary_care_or_general_clinic > community_health_center,community_health_center,Community Health Center,3,false,primary_care_or_general_clinic
health_care > outpatient_care_facility > primary_care_or_general_clinic > concierge_medicine,concierge_medicine,Concierge Medicine,3,false,primary_care_or_general_clinic
health_care > outpatient_care_facility > primary_care_or_general_clinic > family_practice,family_practice,Family Practice,3,false,primary_care_or_general_clinic
health_care > outpatient_care_facility > primary_care_or_general_clinic > mobile_clinic,mobile_clinic,Mobile Clinic,3,false,primary_care_or_general_clinic
health_care > outpatient_care_facility > primary_care_or_general_clinic > public_health_clinic,public_health_clinic,Public Health Clinic,3,false,primary_care_or_general_clinic
health_care > outpatient_care_facility > primary_care_or_general_clinic > storefront_clinic,storefront_clinic,Storefront Clinic,3,false,primary_care_or_general_clinic
health_care > outpatient_care_facility > reproductive_perinatal_and_womens_care,reproductive_perinatal_and_womens_care,Reproductive Perinatal and Women's Care,2,true,reproductive_perinatal_and_womens_care
health_care > outpatient_care_facility > reproductive_perinatal_and_womens_care > doula_service,doula_service,Doula Service,3,false,reproductive_perinatal_and_womens_care
health_care > outpatient_care_facility > reproductive_perinatal_and_womens_care > lactation_service,lactation_service,Lactation Service,3,false,reproductive_perinatal_and_womens_care
health_care > outpatient_care_facility > reproductive_perinatal_and_womens_care > maternity_center,maternity_center,Maternity Center,3,false,reproductive_perinatal_and_womens_care
health_care > outpatient_care_facility > reproductive_perinatal_and_womens_care > midwifery,midwifery,Midwifery,3,false,reproductive_perinatal_and_womens_care
health_care > outpatient_care_facility > reproductive_perinatal_and_womens_care > obstetrics_and_gynecology,obstetrics_and_gynecology,Obstetrics and Gynecology,3,false,reproductive_perinatal_and_womens_care
health_care > outpatient_care_facility > reproductive_perinatal_and_womens_care > prenatal_and_perinatal_care,prenatal_and_perinatal_care,Prenatal and Perinatal Care,3,false,reproductive_perinatal_and_womens_care
health_care > outpatient_care_facility > specialized_health_care,specialized_health_care,Specialized Health Care,2,true,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > cardiovascular_and_vascular_medicine,cardiovascular_and_vascular_medicine,Cardiovascular and Vascular Medicine,3,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > cardiovascular_and_vascular_medicine > cardiology,cardiology,Cardiology,4,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > cardiovascular_and_vascular_medicine > phlebology,phlebology,Phlebology,4,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > cardiovascular_and_vascular_medicine > vascular_medicine,vascular_medicine,Vascular Medicine,4,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > ear_nose_and_throat,ear_nose_and_throat,Ear Nose and Throat,3,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > ear_nose_and_throat > audiology,audiology,Audiology,4,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > ear_nose_and_throat > otolaryngology,otolaryngology,Otolaryngology,4,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > ear_nose_and_throat > otolaryngology > neurotology,neurotology,Neurotology,5,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > ear_nose_and_throat > otolaryngology > otology,otology,Otology,5,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > endocrinology,endocrinology,Endocrinology,3,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > gastroenterology,gastroenterology,Gastroenterology,3,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > gastroenterology > endoscopy,endoscopy,Endoscopy,4,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > gastroenterology > hepatology,hepatology,Hepatology,4,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > gastroenterology > proctology,proctology,Proctology,4,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > genetics,genetics,Genetics,3,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > genetics > gerontology,gerontology,Gerontology,4,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > geriatric_medicine,geriatric_medicine,Geriatric Medicine,3,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > internal_medicine,internal_medicine,Internal Medicine,3,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > internal_medicine > allergy_and_immunology,allergy_and_immunology,Allergy and Immunology,4,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > internal_medicine > infectious_disease,infectious_disease,Infectious Disease,4,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > internal_medicine > infectious_disease > tropical_medicine,tropical_medicine,Tropical Medicine,5,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > internal_medicine > oncology,oncology,Oncology,4,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > internal_medicine > oncology > hematology,hematology,Hematology,5,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > internal_medicine > rheumatology,rheumatology,Rheumatology,4,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > medical_skin_care,medical_skin_care,Medical Skin Care,3,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > medical_skin_care > aesthetic_medicine,aesthetic_medicine,Aesthetic Medicine,4,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > medical_skin_care > body_contouring,body_contouring,Body Contouring,4,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > medical_skin_care > dermatology,dermatology,Dermatology,4,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > medical_skin_care > dermatology > immunodermatology,immunodermatology,Immunodermatology,5,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > medical_skin_care > tattoo_removal,tattoo_removal,Tattoo Removal,4,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > musculoskeletal_medicine,musculoskeletal_medicine,Musculoskeletal Medicine,3,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > musculoskeletal_medicine > orthopedics,orthopedics,Orthopedics,4,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > musculoskeletal_medicine > podiatry,podiatry,Podiatry,4,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > nephrology,nephrology,Nephrology,3,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > neurology,neurology,Neurology,3,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > neurology > neuropathology,neuropathology,Neuropathology,4,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > nursing,nursing,Nursing,3,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > osteopathic_medicine,osteopathic_medicine,Osteopathic Medicine,3,false,specialized_health_care
health_care > outpatient_care_facility > specialized_health_care > pain_management,pain_management,Pain Management,3,false,specialized_health_care
